customer_external_id,source_type,tier,content,external_reference_id
CUST-1661,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #9060),EVT-0009060
CUST-1662,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #9061),EVT-0009061
CUST-1663,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #9062),EVT-0009062
CUST-1664,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #9063),EVT-0009063
CUST-1665,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #9064),EVT-0009064
CUST-1666,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #9065)",EVT-0009065
CUST-1667,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #9066)",EVT-0009066
CUST-1668,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #9067)",EVT-0009067
CUST-1669,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #9068)",EVT-0009068
CUST-1670,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #9069),EVT-0009069
CUST-1671,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #9070),EVT-0009070
CUST-1672,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #9071),EVT-0009071
CUST-1673,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #9072)",EVT-0009072
CUST-1674,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #9073),EVT-0009073
CUST-1675,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #9074),EVT-0009074
CUST-1676,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #9075),EVT-0009075
CUST-1677,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #9076),EVT-0009076
CUST-1678,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #9077),EVT-0009077
CUST-1679,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #9078),EVT-0009078
CUST-1680,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #9079),EVT-0009079
CUST-1681,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #9080)",EVT-0009080
CUST-1682,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #9081)",EVT-0009081
CUST-1683,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #9082),EVT-0009082
CUST-1684,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #9083)",EVT-0009083
CUST-1685,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #9084),EVT-0009084
CUST-1686,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #9085),EVT-0009085
CUST-1687,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #9086),EVT-0009086
CUST-1688,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #9087),EVT-0009087
CUST-1689,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #9088),EVT-0009088
CUST-1690,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #9089),EVT-0009089
CUST-1691,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #9090)",EVT-0009090
CUST-1692,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #9091)",EVT-0009091
CUST-1693,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #9092)",EVT-0009092
CUST-1694,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #9093)",EVT-0009093
CUST-1695,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #9094),EVT-0009094
CUST-1696,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #9095),EVT-0009095
CUST-1697,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #9096),EVT-0009096
CUST-1698,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #9097)",EVT-0009097
CUST-1699,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #9098),EVT-0009098
CUST-1700,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #9099),EVT-0009099
CUST-1701,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #9100),EVT-0009100
CUST-1702,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #9101),EVT-0009101
CUST-1703,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #9102),EVT-0009102
CUST-1704,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #9103),EVT-0009103
CUST-1705,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #9104),EVT-0009104
CUST-1706,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #9105)",EVT-0009105
CUST-1707,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #9106)",EVT-0009106
CUST-1708,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #9107),EVT-0009107
CUST-1709,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #9108)",EVT-0009108
CUST-1710,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #9109),EVT-0009109
CUST-1711,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #9110),EVT-0009110
CUST-1712,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #9111),EVT-0009111
CUST-1713,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #9112),EVT-0009112
CUST-1714,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #9113),EVT-0009113
CUST-1715,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #9114),EVT-0009114
CUST-1716,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #9115)",EVT-0009115
CUST-1717,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #9116)",EVT-0009116
CUST-1718,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #9117)",EVT-0009117
CUST-1719,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #9118)",EVT-0009118
CUST-1720,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #9119),EVT-0009119
CUST-1721,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #9120),EVT-0009120
CUST-1722,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #9121),EVT-0009121
CUST-1723,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #9122)",EVT-0009122
CUST-1724,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #9123),EVT-0009123
CUST-1725,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #9124),EVT-0009124
CUST-1726,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #9125),EVT-0009125
CUST-1727,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #9126),EVT-0009126
CUST-1728,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #9127),EVT-0009127
CUST-1729,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #9128),EVT-0009128
CUST-1730,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #9129),EVT-0009129
CUST-1731,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #9130)",EVT-0009130
CUST-1732,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #9131)",EVT-0009131
CUST-1733,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #9132),EVT-0009132
CUST-1734,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #9133)",EVT-0009133
CUST-1735,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #9134),EVT-0009134
CUST-1736,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #9135),EVT-0009135
CUST-1737,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #9136),EVT-0009136
CUST-1738,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #9137),EVT-0009137
CUST-1739,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #9138),EVT-0009138
CUST-1740,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #9139),EVT-0009139
CUST-1741,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #9140)",EVT-0009140
CUST-1742,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #9141)",EVT-0009141
CUST-1743,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #9142)",EVT-0009142
CUST-1744,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #9143)",EVT-0009143
CUST-1745,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #9144),EVT-0009144
CUST-1746,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #9145),EVT-0009145
CUST-1747,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #9146),EVT-0009146
CUST-1748,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #9147)",EVT-0009147
CUST-1749,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #9148),EVT-0009148
CUST-1750,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #9149),EVT-0009149
CUST-1751,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #9150),EVT-0009150
CUST-1752,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #9151),EVT-0009151
CUST-1753,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #9152),EVT-0009152
CUST-1754,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #9153),EVT-0009153
CUST-1755,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #9154),EVT-0009154
CUST-1756,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #9155)",EVT-0009155
CUST-1757,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #9156)",EVT-0009156
CUST-1758,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #9157),EVT-0009157
CUST-1759,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #9158)",EVT-0009158
CUST-1760,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #9159),EVT-0009159
CUST-1761,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #9160),EVT-0009160
CUST-1762,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #9161),EVT-0009161
CUST-1763,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #9162),EVT-0009162
CUST-1764,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #9163),EVT-0009163
CUST-1765,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #9164),EVT-0009164
